query-id	corpus-id	score
genQ13441	4707	1
genQ13442	4707	1
genQ13443	4708	1
genQ13444	4708	1
genQ13445	4708	1
genQ13446	4709	1
genQ13447	4709	1
genQ13448	4709	1
genQ13449	4710	1
genQ13450	4710	1
genQ13451	4710	1
genQ13452	4711	1
genQ13453	4711	1
genQ13454	4712	1
genQ13455	4712	1
genQ13456	4712	1
genQ13457	4713	1
genQ13458	4713	1
genQ13459	4714	1
genQ13460	4714	1
genQ13461	4715	1
genQ13462	4715	1
genQ13463	4715	1
genQ13464	4716	1
genQ13465	4716	1
genQ13466	4716	1
genQ13467	4717	1
genQ13468	4718	1
genQ13469	4718	1
genQ13470	4718	1
genQ13471	4719	1
genQ13472	4719	1
genQ13473	4719	1
genQ13474	4720	1
genQ13475	4720	1
genQ13476	4720	1
genQ13477	4721	1
genQ13478	4721	1
genQ13479	4721	1
genQ13480	4722	1
genQ13481	4722	1
genQ13482	4722	1
genQ13483	4723	1
genQ13484	4723	1
genQ13485	4723	1
genQ13486	4724	1
genQ13487	4724	1
genQ13488	4724	1
genQ13489	4725	1
genQ13490	4725	1
genQ13491	4725	1
genQ13492	4726	1
genQ13493	4726	1
genQ13494	4726	1
genQ13495	4727	1
genQ13496	4727	1
genQ13497	4727	1
genQ13498	4728	1
genQ13499	4728	1
genQ13500	4728	1
genQ13501	4729	1
genQ13502	4729	1
genQ13503	4729	1
genQ13504	4730	1
genQ13505	4730	1
genQ13506	4730	1
genQ13507	4731	1
genQ13508	4731	1
genQ13509	4731	1
genQ13510	4732	1
genQ13511	4732	1
genQ13512	4733	1
genQ13513	4733	1
genQ13514	4733	1
genQ13515	4734	1
genQ13516	4734	1
genQ13517	4734	1
genQ13518	4735	1
genQ13519	4735	1
genQ13520	4735	1
genQ13521	4736	1
genQ13522	4736	1
genQ13523	4736	1
genQ13524	4737	1
genQ13525	4737	1
genQ13526	4737	1
genQ13527	4738	1
genQ13528	4738	1
genQ13529	4738	1
genQ13530	4739	1
genQ13531	4739	1
genQ13532	4740	1
genQ13533	4740	1
genQ13534	4740	1
genQ13535	4741	1
genQ13536	4741	1
genQ13537	4741	1
genQ13538	4742	1
genQ13539	4742	1
genQ13540	4742	1
genQ13541	4743	1
genQ13542	4743	1
genQ13543	4743	1
genQ13544	4744	1
genQ13545	4744	1
genQ13546	4744	1
genQ13547	4745	1
genQ13548	4745	1
genQ13549	4746	1
genQ13550	4746	1
genQ13551	4746	1
genQ13552	4747	1
genQ13553	4747	1
genQ13554	4747	1
genQ13555	4748	1
genQ13556	4748	1
genQ13557	4748	1
genQ13558	4749	1
genQ13559	4749	1
genQ13560	4749	1
genQ13561	4750	1
genQ13562	4750	1
genQ13563	4750	1
genQ13564	4751	1
genQ13565	4751	1
genQ13566	4751	1
genQ13567	4752	1
genQ13568	4752	1
genQ13569	4752	1
genQ13570	4753	1
genQ13571	4753	1
genQ13572	4753	1
genQ13573	4754	1
genQ13574	4754	1
genQ13575	4754	1
genQ13576	4755	1
genQ13577	4755	1
genQ13578	4755	1
genQ13579	4756	1
genQ13580	4756	1
genQ13581	4756	1
genQ13582	4757	1
genQ13583	4757	1
genQ13584	4757	1
genQ13585	4758	1
genQ13586	4758	1
genQ13587	4758	1
genQ13588	4759	1
genQ13589	4759	1
genQ13590	4759	1
genQ13591	4760	1
genQ13592	4760	1
genQ13593	4760	1
genQ13594	4761	1
genQ13595	4761	1
genQ13596	4761	1
genQ13597	4762	1
genQ13598	4762	1
genQ13599	4762	1
genQ13600	4763	1
genQ13601	4763	1
genQ13602	4763	1
genQ13603	4764	1
genQ13604	4764	1
genQ13605	4764	1
genQ13606	4765	1
genQ13607	4765	1
genQ13608	4765	1
genQ13609	4766	1
genQ13610	4766	1
genQ13611	4766	1
genQ13612	4767	1
genQ13613	4767	1
genQ13614	4767	1
genQ13615	4768	1
genQ13616	4768	1
genQ13617	4768	1
genQ13618	4769	1
genQ13619	4769	1
genQ13620	4769	1
genQ13621	4770	1
genQ13622	4770	1
genQ13623	4770	1
genQ13624	4771	1
genQ13625	4771	1
genQ13626	4771	1
genQ13627	4772	1
genQ13628	4772	1
genQ13629	4772	1
genQ13630	4773	1
genQ13631	4773	1
genQ13632	4773	1
genQ13633	4774	1
genQ13634	4774	1
genQ13635	4774	1
genQ13636	4775	1
genQ13637	4775	1
genQ13638	4775	1
genQ13639	4776	1
genQ13640	4776	1
genQ13641	4776	1
genQ13642	4777	1
genQ13643	4777	1
genQ13644	4777	1
genQ13645	4778	1
genQ13646	4778	1
genQ13647	4778	1
genQ13648	4779	1
genQ13649	4779	1
genQ13650	4779	1
genQ13651	4780	1
genQ13652	4780	1
genQ13653	4780	1
genQ13654	4781	1
genQ13655	4781	1
genQ13656	4781	1
genQ13657	4782	1
genQ13658	4782	1
genQ13659	4782	1
genQ13660	4783	1
genQ13661	4783	1
genQ13662	4783	1
genQ13663	4784	1
genQ13664	4784	1
genQ13665	4785	1
genQ13666	4785	1
genQ13667	4785	1
genQ13668	4786	1
genQ13669	4786	1
genQ13670	4786	1
genQ13671	4787	1
genQ13672	4787	1
genQ13673	4787	1
genQ13674	4788	1
genQ13675	4788	1
genQ13676	4788	1
genQ13677	4789	1
genQ13678	4789	1
genQ13679	4789	1
genQ13680	4790	1
genQ13681	4790	1
genQ13682	4790	1
genQ13683	4791	1
genQ13684	4791	1
genQ13685	4791	1
genQ13686	4792	1
genQ13687	4792	1
genQ13688	4792	1
genQ13689	4793	1
genQ13690	4793	1
genQ13691	4793	1
genQ13692	4794	1
genQ13693	4794	1
genQ13694	4794	1
genQ13695	4795	1
genQ13696	4795	1
genQ13697	4795	1
genQ13698	4796	1
genQ13699	4796	1
genQ13700	4796	1
genQ13701	4797	1
genQ13702	4797	1
genQ13703	4797	1
genQ13704	4798	1
genQ13705	4798	1
genQ13706	4798	1
genQ13707	4799	1
genQ13708	4799	1
genQ13709	4799	1
genQ13710	4800	1
genQ13711	4800	1
genQ13712	4800	1
genQ13713	4801	1
genQ13714	4801	1
genQ13715	4802	1
genQ13716	4802	1
genQ13717	4802	1
genQ13718	4803	1
genQ13719	4803	1
genQ13720	4803	1
genQ13721	4804	1
genQ13722	4804	1
genQ13723	4804	1
genQ13724	4805	1
genQ13725	4805	1
genQ13726	4805	1
genQ13727	4806	1
genQ13728	4806	1
genQ13729	4806	1
genQ13730	4807	1
genQ13731	4807	1
genQ13732	4807	1
genQ13733	4808	1
genQ13734	4808	1
genQ13735	4809	1
genQ13736	4809	1
genQ13737	4809	1
genQ13738	4810	1
genQ13739	4810	1
genQ13740	4810	1
genQ13741	4811	1
genQ13742	4811	1
genQ13743	4811	1
genQ13744	4812	1
genQ13745	4812	1
genQ13746	4812	1
genQ13747	4813	1
genQ13748	4813	1
genQ13749	4813	1
genQ13750	4814	1
genQ13751	4814	1
genQ13752	4814	1
genQ13753	4815	1
genQ13754	4816	1
genQ13755	4816	1
genQ13756	4816	1
genQ13757	4817	1
genQ13758	4817	1
genQ13759	4818	1
genQ13760	4818	1
genQ13761	4818	1
genQ13762	4819	1
genQ13763	4819	1
genQ13764	4819	1
genQ13765	4820	1
genQ13766	4820	1
genQ13767	4821	1
genQ13768	4821	1
genQ13769	4821	1
genQ13770	4822	1
genQ13771	4822	1
genQ13772	4822	1
genQ13773	4823	1
genQ13774	4823	1
genQ13775	4823	1
genQ13776	4824	1
genQ13777	4824	1
genQ13778	4824	1
genQ13779	4825	1
genQ13780	4825	1
genQ13781	4825	1
genQ13782	4826	1
genQ13783	4826	1
genQ13784	4827	1
genQ13785	4827	1
genQ13786	4827	1
genQ13787	4828	1
genQ13788	4828	1
genQ13789	4828	1
genQ13790	4829	1
genQ13791	4829	1
genQ13792	4829	1
genQ13793	4830	1
genQ13794	4830	1
genQ13795	4830	1
genQ13796	4831	1
genQ13797	4831	1
genQ13798	4831	1
genQ13799	4832	1
genQ13800	4832	1
genQ13801	4832	1
genQ13802	4833	1
genQ13803	4833	1
genQ13804	4833	1
genQ13805	4834	1
genQ13806	4834	1
genQ13807	4834	1
genQ13808	4835	1
genQ13809	4835	1
genQ13810	4835	1
genQ13811	4836	1
genQ13812	4836	1
genQ13813	4836	1
genQ13814	4837	1
genQ13815	4837	1
genQ13816	4837	1
genQ13817	4838	1
genQ13818	4838	1
genQ13819	4838	1
genQ13820	4839	1
genQ13821	4839	1
genQ13822	4839	1
genQ13823	4840	1
genQ13824	4840	1
genQ13825	4840	1
genQ13826	4841	1
genQ13827	4841	1
genQ13828	4841	1
genQ13829	4842	1
genQ13830	4842	1
genQ13831	4842	1
genQ13832	4843	1
genQ13833	4843	1
genQ13834	4843	1
genQ13835	4844	1
genQ13836	4844	1
genQ13837	4844	1
genQ13838	4845	1
genQ13839	4845	1
genQ13840	4845	1
genQ13841	4846	1
genQ13842	4846	1
genQ13843	4846	1
genQ13844	4847	1
genQ13845	4847	1
genQ13846	4847	1
genQ13847	4848	1
genQ13848	4848	1
genQ13849	4848	1
genQ13850	4849	1
genQ13851	4849	1
genQ13852	4850	1
genQ13853	4850	1
genQ13854	4850	1
genQ13855	4851	1
genQ13856	4851	1
genQ13857	4851	1
genQ13858	4852	1
genQ13859	4852	1
genQ13860	4852	1
genQ13861	4853	1
genQ13862	4853	1
genQ13863	4854	1
genQ13864	4854	1
genQ13865	4854	1
genQ13866	4855	1
genQ13867	4855	1
genQ13868	4855	1
genQ13869	4856	1
genQ13870	4856	1
genQ13871	4856	1
genQ13872	4857	1
genQ13873	4857	1
genQ13874	4857	1
genQ13875	4858	1
genQ13876	4858	1
genQ13877	4858	1
genQ13878	4859	1
genQ13879	4859	1
genQ13880	4859	1
genQ13881	4860	1
genQ13882	4860	1
genQ13883	4860	1
genQ13884	4861	1
genQ13885	4861	1
genQ13886	4861	1
genQ13887	4862	1
genQ13888	4862	1
genQ13889	4862	1
genQ13890	4863	1
genQ13891	4863	1
genQ13892	4863	1
genQ13893	4864	1
genQ13894	4864	1
genQ13895	4864	1
genQ13896	4865	1
genQ13897	4865	1
genQ13898	4865	1
genQ13899	4866	1
genQ13900	4866	1
genQ13901	4866	1
genQ13902	4867	1
genQ13903	4867	1
genQ13904	4867	1
genQ13905	4868	1
genQ13906	4868	1
genQ13907	4868	1
genQ13908	4869	1
genQ13909	4869	1
genQ13910	4869	1
genQ13911	4870	1
genQ13912	4870	1
genQ13913	4870	1
genQ13914	4871	1
genQ13915	4871	1
genQ13916	4871	1
genQ13917	4872	1
genQ13918	4872	1
genQ13919	4872	1
genQ13920	4873	1
genQ13921	4873	1
genQ13922	4873	1
genQ13923	4874	1
genQ13924	4874	1
genQ13925	4874	1
genQ13926	4875	1
genQ13927	4875	1
genQ13928	4875	1
genQ13929	4876	1
genQ13930	4876	1
genQ13931	4876	1
genQ13932	4877	1
genQ13933	4877	1
genQ13934	4878	1
genQ13935	4878	1
genQ13936	4878	1
genQ13937	4879	1
genQ13938	4879	1
genQ13939	4879	1
genQ13940	4880	1
genQ13941	4880	1
genQ13942	4880	1
genQ13943	4881	1
genQ13944	4881	1
genQ13945	4881	1
genQ13946	4882	1
genQ13947	4882	1
genQ13948	4882	1
genQ13949	4883	1
genQ13950	4883	1
genQ13951	4883	1
genQ13952	4884	1
genQ13953	4884	1
genQ13954	4884	1
genQ13955	4885	1
genQ13956	4885	1
genQ13957	4885	1
genQ13958	4886	1
genQ13959	4886	1
genQ13960	4886	1
genQ13961	4887	1
genQ13962	4887	1
genQ13963	4887	1
genQ13964	4888	1
genQ13965	4888	1
genQ13966	4888	1
genQ13967	4889	1
genQ13968	4889	1
genQ13969	4889	1
genQ13970	4890	1
genQ13971	4890	1
genQ13972	4890	1
genQ13973	4891	1
genQ13974	4891	1
genQ13975	4891	1
genQ13976	4892	1
genQ13977	4892	1
genQ13978	4892	1
genQ13979	4893	1
genQ13980	4893	1
genQ13981	4893	1
genQ13982	4894	1
genQ13983	4894	1
genQ13984	4894	1
genQ13985	4895	1
genQ13986	4895	1
genQ13987	4895	1
genQ13988	4896	1
genQ13989	4896	1
genQ13990	4896	1
genQ13991	4897	1
genQ13992	4897	1
genQ13993	4897	1
genQ13994	4898	1
genQ13995	4898	1
genQ13996	4898	1
genQ13997	4899	1
genQ13998	4899	1
genQ13999	4899	1
genQ14000	4900	1
genQ14001	4900	1
genQ14002	4900	1
genQ14003	4901	1
genQ14004	4901	1
genQ14005	4901	1
genQ14006	4902	1
genQ14007	4902	1
genQ14008	4902	1
genQ14009	4903	1
genQ14010	4903	1
genQ14011	4903	1
genQ14012	4904	1
genQ14013	4904	1
genQ14014	4904	1
genQ14015	4905	1
genQ14016	4905	1
genQ14017	4905	1
genQ14018	4906	1
genQ14019	4906	1
genQ14020	4906	1
genQ14021	4907	1
genQ14022	4907	1
genQ14023	4907	1
genQ14024	4908	1
genQ14025	4908	1
genQ14026	4908	1
genQ14027	4909	1
genQ14028	4909	1
genQ14029	4909	1
genQ14030	4910	1
genQ14031	4910	1
genQ14032	4910	1
genQ14033	4911	1
genQ14034	4911	1
genQ14035	4911	1
genQ14036	4912	1
genQ14037	4912	1
genQ14038	4912	1
genQ14039	4913	1
genQ14040	4913	1
genQ14041	4913	1
genQ14042	4914	1
genQ14043	4914	1
genQ14044	4914	1
genQ14045	4915	1
genQ14046	4915	1
genQ14047	4915	1
genQ14048	4916	1
genQ14049	4916	1
genQ14050	4916	1
genQ14051	4917	1
genQ14052	4917	1
genQ14053	4917	1
genQ14054	4918	1
genQ14055	4918	1
genQ14056	4918	1
genQ14057	4919	1
genQ14058	4919	1
genQ14059	4919	1
genQ14060	4920	1
genQ14061	4920	1
genQ14062	4920	1
genQ14063	4921	1
genQ14064	4921	1
genQ14065	4921	1
genQ14066	4922	1
genQ14067	4922	1
genQ14068	4922	1
genQ14069	4923	1
genQ14070	4923	1
genQ14071	4923	1
genQ14072	4924	1
genQ14073	4924	1
genQ14074	4924	1
genQ14075	4925	1
genQ14076	4925	1
genQ14077	4925	1
genQ14078	4926	1
genQ14079	4926	1
genQ14080	4927	1
genQ14081	4927	1
genQ14082	4927	1
genQ14083	4928	1
genQ14084	4928	1
genQ14085	4928	1
genQ14086	4929	1
genQ14087	4929	1
genQ14088	4929	1
genQ14089	4930	1
genQ14090	4930	1
genQ14091	4930	1
genQ14092	4931	1
genQ14093	4931	1
genQ14094	4931	1
genQ14095	4932	1
genQ14096	4932	1
genQ14097	4932	1
genQ14098	4933	1
genQ14099	4933	1
genQ14100	4933	1
genQ14101	4934	1
genQ14102	4934	1
genQ14103	4934	1
genQ14104	4935	1
genQ14105	4935	1
genQ14106	4935	1
genQ14107	4936	1
genQ14108	4936	1
genQ14109	4936	1
genQ14110	4937	1
genQ14111	4937	1
genQ14112	4937	1
genQ14113	4938	1
genQ14114	4938	1
genQ14115	4938	1
genQ14116	4939	1
genQ14117	4939	1
genQ14118	4939	1
genQ14119	4940	1
genQ14120	4940	1
genQ14121	4940	1
genQ14122	4941	1
genQ14123	4941	1
genQ14124	4941	1
genQ14125	4942	1
genQ14126	4942	1
genQ14127	4942	1
genQ14128	4943	1
genQ14129	4943	1
genQ14130	4943	1
genQ14131	4944	1
genQ14132	4944	1
genQ14133	4944	1
genQ14134	4945	1
genQ14135	4945	1
genQ14136	4945	1
genQ14137	4946	1
genQ14138	4946	1
genQ14139	4946	1
genQ14140	4947	1
genQ14141	4947	1
genQ14142	4947	1
genQ14143	4948	1
genQ14144	4948	1
genQ14145	4948	1
genQ14146	4949	1
genQ14147	4949	1
genQ14148	4949	1
genQ14149	4950	1
genQ14150	4950	1
genQ14151	4950	1
genQ14152	4951	1
genQ14153	4951	1
genQ14154	4951	1
genQ14155	4952	1
genQ14156	4952	1
genQ14157	4952	1
genQ14158	4953	1
genQ14159	4953	1
genQ14160	4953	1
genQ14161	4954	1
genQ14162	4954	1
genQ14163	4954	1
genQ14164	4955	1
genQ14165	4955	1
genQ14166	4955	1
genQ14167	4956	1
genQ14168	4956	1
genQ14169	4956	1
genQ14170	4957	1
genQ14171	4957	1
genQ14172	4957	1
genQ14173	4958	1
genQ14174	4958	1
genQ14175	4958	1
genQ14176	4959	1
genQ14177	4959	1
genQ14178	4959	1
genQ14179	4960	1
genQ14180	4960	1
genQ14181	4961	1
genQ14182	4961	1
genQ14183	4961	1
genQ14184	4962	1
genQ14185	4962	1
genQ14186	4962	1
genQ14187	4963	1
genQ14188	4963	1
genQ14189	4963	1
genQ14190	4964	1
genQ14191	4964	1
genQ14192	4964	1
genQ14193	4965	1
genQ14194	4965	1
genQ14195	4965	1
genQ14196	4966	1
genQ14197	4966	1
genQ14198	4966	1
genQ14199	4967	1
genQ14200	4967	1
genQ14201	4967	1
genQ14202	4968	1
genQ14203	4968	1
genQ14204	4968	1
genQ14205	4969	1
genQ14206	4969	1
genQ14207	4969	1
genQ14208	4970	1
genQ14209	4970	1
genQ14210	4970	1
genQ14211	4971	1
genQ14212	4971	1
genQ14213	4971	1
genQ14214	4972	1
genQ14215	4972	1
genQ14216	4972	1
genQ14217	4973	1
genQ14218	4973	1
genQ14219	4973	1
genQ14220	4974	1
genQ14221	4974	1
genQ14222	4974	1
genQ14223	4975	1
genQ14224	4975	1
genQ14225	4975	1
genQ14226	4976	1
genQ14227	4976	1
genQ14228	4976	1
genQ14229	4977	1
genQ14230	4977	1
genQ14231	4977	1
genQ14232	4978	1
genQ14233	4978	1
genQ14234	4978	1
genQ14235	4979	1
genQ14236	4979	1
genQ14237	4979	1
genQ14238	4980	1
genQ14239	4980	1
genQ14240	4980	1
genQ14241	4981	1
genQ14242	4981	1
genQ14243	4982	1
genQ14244	4982	1
genQ14245	4982	1
genQ14246	4983	1
genQ14247	4983	1
genQ14248	4983	1
genQ14249	4984	1
genQ14250	4984	1
genQ14251	4984	1
genQ14252	4985	1
genQ14253	4985	1
genQ14254	4985	1
genQ14255	4986	1
genQ14256	4986	1
genQ14257	4986	1
genQ14258	4987	1
genQ14259	4987	1
genQ14260	4987	1
genQ14261	4988	1
genQ14262	4988	1
genQ14263	4988	1
genQ14264	4989	1
genQ14265	4989	1
genQ14266	4989	1
genQ14267	4990	1
genQ14268	4990	1
genQ14269	4990	1
genQ14270	4991	1
genQ14271	4991	1
genQ14272	4991	1
genQ14273	4992	1
genQ14274	4992	1
genQ14275	4992	1
genQ14276	4993	1
genQ14277	4993	1
genQ14278	4993	1
genQ14279	4994	1
genQ14280	4994	1
genQ14281	4994	1
genQ14282	4995	1
genQ14283	4995	1
genQ14284	4995	1
genQ14285	4996	1
genQ14286	4996	1
genQ14287	4996	1
genQ14288	4997	1
genQ14289	4997	1
genQ14290	4997	1
genQ14291	4998	1
genQ14292	4998	1
genQ14293	4998	1
genQ14294	4999	1
genQ14295	4999	1
genQ14296	4999	1
genQ14297	5000	1
genQ14298	5000	1
genQ14299	5000	1
genQ14300	5001	1
genQ14301	5001	1
genQ14302	5001	1
genQ14303	5002	1
genQ14304	5002	1
genQ14305	5002	1
genQ14306	5003	1
genQ14307	5003	1
genQ14308	5003	1
genQ14309	5004	1
genQ14310	5004	1
genQ14311	5004	1
genQ14312	5005	1
genQ14313	5005	1
genQ14314	5005	1
genQ14315	5006	1
genQ14316	5006	1
genQ14317	5006	1
genQ14318	5007	1
genQ14319	5007	1
genQ14320	5007	1
genQ14321	5008	1
genQ14322	5008	1
genQ14323	5008	1
genQ14324	5009	1
genQ14325	5009	1
genQ14326	5009	1
genQ14327	5010	1
genQ14328	5010	1
genQ14329	5011	1
genQ14330	5011	1
genQ14331	5011	1
genQ14332	5012	1
genQ14333	5012	1
genQ14334	5013	1
genQ14335	5013	1
genQ14336	5013	1
genQ14337	5014	1
genQ14338	5014	1
genQ14339	5014	1
genQ14340	5015	1
genQ14341	5015	1
genQ14342	5015	1
genQ14343	5016	1
genQ14344	5016	1
genQ14345	5016	1
genQ14346	5017	1
genQ14347	5017	1
genQ14348	5017	1
genQ14349	5018	1
genQ14350	5018	1
genQ14351	5018	1
genQ14352	5019	1
genQ14353	5019	1
genQ14354	5019	1
genQ14355	5020	1
genQ14356	5020	1
genQ14357	5020	1
genQ14358	5021	1
genQ14359	5021	1
genQ14360	5021	1
genQ14361	5022	1
genQ14362	5022	1
genQ14363	5022	1
genQ14364	5023	1
genQ14365	5023	1
genQ14366	5023	1
genQ14367	5024	1
genQ14368	5024	1
genQ14369	5024	1
genQ14370	5025	1
genQ14371	5025	1
genQ14372	5026	1
genQ14373	5026	1
genQ14374	5027	1
genQ14375	5027	1
genQ14376	5027	1
genQ14377	5028	1
genQ14378	5028	1
genQ14379	5028	1
genQ14380	5029	1
genQ14381	5029	1
genQ14382	5029	1
genQ14383	5030	1
genQ14384	5030	1
genQ14385	5030	1
genQ14386	5031	1
genQ14387	5031	1
genQ14388	5031	1
genQ14389	5032	1
genQ14390	5032	1
genQ14391	5032	1
genQ14392	5033	1
genQ14393	5033	1
genQ14394	5033	1
genQ14395	5034	1
genQ14396	5034	1
genQ14397	5034	1
genQ14398	5035	1
genQ14399	5035	1
genQ14400	5035	1
genQ14401	5036	1
genQ14402	5036	1
genQ14403	5036	1
genQ14404	5037	1
genQ14405	5037	1
genQ14406	5037	1
genQ14407	5038	1
genQ14408	5038	1
genQ14409	5038	1
genQ14410	5039	1
genQ14411	5039	1
genQ14412	5039	1
genQ14413	5040	1
genQ14414	5040	1
genQ14415	5040	1
genQ14416	5041	1
genQ14417	5041	1
genQ14418	5041	1
genQ14419	5042	1
genQ14420	5042	1
genQ14421	5042	1
genQ14422	5043	1
genQ14423	5043	1
genQ14424	5043	1
genQ14425	5044	1
genQ14426	5044	1
genQ14427	5044	1
genQ14428	5045	1
genQ14429	5045	1
genQ14430	5045	1
genQ14431	5046	1
genQ14432	5046	1
genQ14433	5046	1
genQ14434	5047	1
genQ14435	5047	1
genQ14436	5047	1
genQ14437	5048	1
genQ14438	5048	1
genQ14439	5048	1
genQ14440	5049	1
genQ14441	5049	1
genQ14442	5049	1
genQ14443	5050	1
genQ14444	5050	1
genQ14445	5050	1
genQ14446	5051	1
genQ14447	5051	1
genQ14448	5051	1
genQ14449	5052	1
genQ14450	5052	1
genQ14451	5052	1
genQ14452	5053	1
genQ14453	5053	1
genQ14454	5053	1
genQ14455	5054	1
genQ14456	5054	1
genQ14457	5054	1
genQ14458	5055	1
genQ14459	5055	1
genQ14460	5055	1
genQ14461	5056	1
genQ14462	5056	1
genQ14463	5056	1
genQ14464	5057	1
genQ14465	5057	1
genQ14466	5057	1
genQ14467	5058	1
genQ14468	5058	1
genQ14469	5058	1
genQ14470	5059	1
genQ14471	5059	1
genQ14472	5059	1
genQ14473	5060	1
genQ14474	5060	1
genQ14475	5060	1
genQ14476	5061	1
genQ14477	5061	1
genQ14478	5061	1
genQ14479	5062	1
genQ14480	5062	1
genQ14481	5062	1
genQ14482	5063	1
genQ14483	5063	1
genQ14484	5064	1
genQ14485	5064	1
genQ14486	5064	1
genQ14487	5065	1
genQ14488	5065	1
genQ14489	5065	1
genQ14490	5066	1
genQ14491	5066	1
genQ14492	5066	1
genQ14493	5067	1
genQ14494	5067	1
genQ14495	5067	1
genQ14496	5068	1
genQ14497	5068	1
genQ14498	5068	1
genQ14499	5069	1
genQ14500	5069	1
genQ14501	5069	1
genQ14502	5070	1
genQ14503	5070	1
genQ14504	5071	1
genQ14505	5071	1
genQ14506	5071	1
genQ14507	5072	1
genQ14508	5072	1
genQ14509	5072	1
genQ14510	5073	1
genQ14511	5073	1
genQ14512	5073	1
genQ14513	5074	1
genQ14514	5074	1
genQ14515	5074	1
genQ14516	5075	1
genQ14517	5075	1
genQ14518	5075	1
genQ14519	5076	1
genQ14520	5076	1
genQ14521	5076	1
genQ14522	5077	1
genQ14523	5077	1
genQ14524	5077	1
genQ14525	5078	1
genQ14526	5078	1
genQ14527	5078	1
genQ14528	5079	1
genQ14529	5079	1
genQ14530	5079	1
genQ14531	5080	1
genQ14532	5080	1
genQ14533	5080	1
genQ14534	5081	1
genQ14535	5081	1
genQ14536	5081	1
genQ14537	5082	1
genQ14538	5082	1
genQ14539	5082	1
genQ14540	5083	1
genQ14541	5083	1
genQ14542	5083	1
genQ14543	5084	1
genQ14544	5084	1
genQ14545	5084	1
genQ14546	5085	1
genQ14547	5085	1
genQ14548	5085	1
genQ14549	5086	1
genQ14550	5086	1
genQ14551	5086	1
genQ14552	5087	1
genQ14553	5087	1
genQ14554	5087	1
genQ14555	5088	1
genQ14556	5088	1
genQ14557	5088	1
genQ14558	5089	1
genQ14559	5089	1
genQ14560	5089	1
genQ14561	5090	1
genQ14562	5091	1
genQ14563	5091	1
genQ14564	5091	1
genQ14565	5092	1
genQ14566	5092	1
genQ14567	5092	1
genQ14568	5093	1
genQ14569	5093	1
genQ14570	5093	1
genQ14571	5094	1
genQ14572	5094	1
genQ14573	5094	1
genQ14574	5095	1
genQ14575	5095	1
genQ14576	5095	1
genQ14577	5096	1
genQ14578	5096	1
genQ14579	5096	1
genQ14580	5097	1
genQ14581	5097	1
genQ14582	5097	1
genQ14583	5098	1
genQ14584	5098	1
genQ14585	5098	1
genQ14586	5099	1
genQ14587	5099	1
genQ14588	5099	1
genQ14589	5100	1
genQ14590	5100	1
genQ14591	5100	1
genQ14592	5101	1
genQ14593	5101	1
genQ14594	5101	1
genQ14595	5102	1
genQ14596	5102	1
genQ14597	5102	1
genQ14598	5103	1
genQ14599	5103	1
genQ14600	5103	1
genQ14601	5104	1
genQ14602	5104	1
genQ14603	5104	1
genQ14604	5105	1
genQ14605	5105	1
genQ14606	5105	1
genQ14607	5106	1
genQ14608	5106	1
genQ14609	5106	1
genQ14610	5107	1
genQ14611	5107	1
genQ14612	5107	1
genQ14613	5108	1
genQ14614	5108	1
genQ14615	5108	1
genQ14616	5109	1
genQ14617	5109	1
genQ14618	5109	1
genQ14619	5110	1
genQ14620	5110	1
genQ14621	5111	1
genQ14622	5111	1
genQ14623	5111	1
genQ14624	5112	1
genQ14625	5112	1
genQ14626	5112	1
genQ14627	5113	1
genQ14628	5113	1
genQ14629	5114	1
genQ14630	5114	1
genQ14631	5114	1
genQ14632	5115	1
genQ14633	5115	1
genQ14634	5115	1
genQ14635	5116	1
genQ14636	5116	1
genQ14637	5116	1
genQ14638	5117	1
genQ14639	5117	1
genQ14640	5117	1
genQ14641	5118	1
genQ14642	5118	1
genQ14643	5118	1
genQ14644	5119	1
genQ14645	5119	1
genQ14646	5119	1
genQ14647	5120	1
genQ14648	5120	1
genQ14649	5120	1
genQ14650	5121	1
genQ14651	5121	1
genQ14652	5122	1
genQ14653	5122	1
genQ14654	5123	1
genQ14655	5123	1
genQ14656	5123	1
genQ14657	5124	1
genQ14658	5124	1
genQ14659	5124	1
genQ14660	5125	1
genQ14661	5125	1
genQ14662	5125	1
genQ14663	5126	1
genQ14664	5126	1
genQ14665	5126	1
genQ14666	5127	1
genQ14667	5127	1
genQ14668	5127	1
genQ14669	5128	1
genQ14670	5128	1
genQ14671	5129	1
genQ14672	5129	1
genQ14673	5129	1
genQ14674	5130	1
genQ14675	5130	1
genQ14676	5130	1
genQ14677	5131	1
genQ14678	5131	1
genQ14679	5131	1
genQ14680	5132	1
genQ14681	5132	1
genQ14682	5132	1
genQ14683	5133	1
genQ14684	5133	1
genQ14685	5134	1
genQ14686	5134	1
genQ14687	5134	1
genQ14688	5135	1
genQ14689	5135	1
genQ14690	5135	1
genQ14691	5136	1
genQ14692	5136	1
genQ14693	5136	1
genQ14694	5137	1
genQ14695	5137	1
genQ14696	5137	1
genQ14697	5138	1
genQ14698	5138	1
genQ14699	5139	1
genQ14700	5139	1
genQ14701	5139	1
genQ14702	5140	1
genQ14703	5140	1
genQ14704	5140	1
genQ14705	5141	1
genQ14706	5141	1
genQ14707	5141	1
genQ14708	5142	1
genQ14709	5142	1
genQ14710	5142	1
genQ14711	5143	1
