query-id	corpus-id	score
genQ29590	10290	1
genQ29591	10291	1
genQ29592	10291	1
genQ29593	10291	1
genQ29594	10292	1
genQ29595	10292	1
genQ29596	10292	1
genQ29597	10293	1
genQ29598	10293	1
genQ29599	10293	1
genQ29600	10294	1
genQ29601	10294	1
genQ29602	10294	1
genQ29603	10295	1
genQ29604	10295	1
genQ29605	10295	1
genQ29606	10296	1
genQ29607	10296	1
genQ29608	10296	1
genQ29609	10297	1
genQ29610	10297	1
genQ29611	10297	1
genQ29612	10298	1
genQ29613	10298	1
genQ29614	10298	1
genQ29615	10299	1
genQ29616	10299	1
genQ29617	10299	1
genQ29618	10300	1
genQ29619	10300	1
genQ29620	10300	1
genQ29621	10301	1
genQ29622	10301	1
genQ29623	10301	1
genQ29624	10302	1
genQ29625	10302	1
genQ29626	10302	1
genQ29627	10303	1
genQ29628	10303	1
genQ29629	10304	1
genQ29630	10304	1
genQ29631	10305	1
genQ29632	10305	1
genQ29633	10305	1
genQ29634	10306	1
genQ29635	10306	1
genQ29636	10306	1
genQ29637	10307	1
genQ29638	10307	1
genQ29639	10307	1
genQ29640	10308	1
genQ29641	10308	1
genQ29642	10308	1
genQ29643	10309	1
genQ29644	10309	1
genQ29645	10309	1
genQ29646	10310	1
genQ29647	10310	1
genQ29648	10310	1
genQ29649	10311	1
genQ29650	10311	1
genQ29651	10311	1
genQ29652	10312	1
genQ29653	10312	1
genQ29654	10312	1
genQ29655	10313	1
genQ29656	10313	1
genQ29657	10313	1
genQ29658	10314	1
genQ29659	10314	1
genQ29660	10314	1
genQ29661	10315	1
genQ29662	10315	1
genQ29663	10315	1
genQ29664	10316	1
genQ29665	10316	1
genQ29666	10316	1
genQ29667	10317	1
genQ29668	10317	1
genQ29669	10317	1
genQ29670	10318	1
genQ29671	10318	1
genQ29672	10318	1
genQ29673	10319	1
genQ29674	10319	1
genQ29675	10319	1
genQ29676	10320	1
genQ29677	10320	1
genQ29678	10320	1
genQ29679	10321	1
genQ29680	10321	1
genQ29681	10321	1
genQ29682	10322	1
genQ29683	10322	1
genQ29684	10322	1
genQ29685	10323	1
genQ29686	10323	1
genQ29687	10323	1
genQ29688	10324	1
genQ29689	10324	1
genQ29690	10324	1
genQ29691	10325	1
genQ29692	10325	1
genQ29693	10325	1
genQ29694	10326	1
genQ29695	10326	1
genQ29696	10326	1
genQ29697	10327	1
genQ29698	10327	1
genQ29699	10327	1
genQ29700	10328	1
genQ29701	10328	1
genQ29702	10328	1
genQ29703	10329	1
genQ29704	10329	1
genQ29705	10330	1
genQ29706	10330	1
genQ29707	10330	1
genQ29708	10331	1
genQ29709	10331	1
genQ29710	10331	1
genQ29711	10332	1
genQ29712	10332	1
genQ29713	10332	1
genQ29714	10333	1
genQ29715	10333	1
genQ29716	10333	1
genQ29717	10334	1
genQ29718	10334	1
genQ29719	10334	1
genQ29720	10335	1
genQ29721	10335	1
genQ29722	10335	1
genQ29723	10336	1
genQ29724	10336	1
genQ29725	10336	1
genQ29726	10337	1
genQ29727	10337	1
genQ29728	10337	1
genQ29729	10338	1
genQ29730	10338	1
genQ29731	10338	1
genQ29732	10339	1
genQ29733	10339	1
genQ29734	10339	1
genQ29735	10340	1
genQ29736	10340	1
genQ29737	10340	1
genQ29738	10341	1
genQ29739	10341	1
genQ29740	10341	1
genQ29741	10342	1
genQ29742	10342	1
genQ29743	10342	1
genQ29744	10343	1
genQ29745	10343	1
genQ29746	10343	1
genQ29747	10344	1
genQ29748	10344	1
genQ29749	10344	1
genQ29750	10345	1
genQ29751	10345	1
genQ29752	10345	1
genQ29753	10346	1
genQ29754	10346	1
genQ29755	10346	1
genQ29756	10347	1
genQ29757	10347	1
genQ29758	10348	1
genQ29759	10348	1
genQ29760	10348	1
genQ29761	10349	1
genQ29762	10349	1
genQ29763	10349	1
genQ29764	10350	1
genQ29765	10350	1
genQ29766	10350	1
genQ29767	10351	1
genQ29768	10351	1
genQ29769	10351	1
genQ29770	10352	1
genQ29771	10352	1
genQ29772	10352	1
genQ29773	10353	1
genQ29774	10353	1
genQ29775	10353	1
genQ29776	10354	1
genQ29777	10354	1
genQ29778	10354	1
genQ29779	10355	1
genQ29780	10355	1
genQ29781	10355	1
genQ29782	10356	1
genQ29783	10356	1
genQ29784	10356	1
genQ29785	10357	1
genQ29786	10357	1
genQ29787	10357	1
genQ29788	10358	1
genQ29789	10358	1
genQ29790	10358	1
genQ29791	10359	1
genQ29792	10359	1
genQ29793	10359	1
genQ29794	10360	1
genQ29795	10360	1
genQ29796	10360	1
genQ29797	10361	1
genQ29798	10361	1
genQ29799	10361	1
genQ29800	10362	1
genQ29801	10362	1
genQ29802	10362	1
genQ29803	10363	1
genQ29804	10363	1
genQ29805	10363	1
genQ29806	10364	1
genQ29807	10364	1
genQ29808	10364	1
genQ29809	10365	1
genQ29810	10365	1
genQ29811	10365	1
genQ29812	10366	1
genQ29813	10366	1
genQ29814	10366	1
genQ29815	10367	1
genQ29816	10367	1
genQ29817	10367	1
genQ29818	10368	1
genQ29819	10368	1
genQ29820	10368	1
genQ29821	10369	1
genQ29822	10369	1
genQ29823	10369	1
genQ29824	10370	1
genQ29825	10370	1
genQ29826	10370	1
genQ29827	10371	1
genQ29828	10371	1
genQ29829	10371	1
genQ29830	10372	1
genQ29831	10372	1
genQ29832	10373	1
genQ29833	10373	1
genQ29834	10373	1
genQ29835	10374	1
genQ29836	10374	1
genQ29837	10374	1
genQ29838	10375	1
genQ29839	10375	1
genQ29840	10376	1
genQ29841	10376	1
genQ29842	10376	1
genQ29843	10377	1
genQ29844	10377	1
genQ29845	10377	1
genQ29846	10378	1
genQ29847	10378	1
genQ29848	10378	1
genQ29849	10379	1
genQ29850	10379	1
genQ29851	10379	1
genQ29852	10380	1
genQ29853	10380	1
genQ29854	10380	1
genQ29855	10381	1
genQ29856	10381	1
genQ29857	10381	1
genQ29858	10382	1
genQ29859	10382	1
genQ29860	10382	1
genQ29861	10383	1
genQ29862	10383	1
genQ29863	10383	1
genQ29864	10384	1
genQ29865	10384	1
genQ29866	10384	1
genQ29867	10385	1
genQ29868	10385	1
genQ29869	10385	1
genQ29870	10386	1
genQ29871	10386	1
genQ29872	10386	1
genQ29873	10387	1
genQ29874	10387	1
genQ29875	10387	1
genQ29876	10388	1
genQ29877	10388	1
genQ29878	10388	1
genQ29879	10389	1
genQ29880	10390	1
genQ29881	10390	1
genQ29882	10390	1
genQ29883	10391	1
genQ29884	10391	1
genQ29885	10392	1
genQ29886	10392	1
genQ29887	10392	1
genQ29888	10393	1
genQ29889	10393	1
genQ29890	10393	1
genQ29891	10394	1
genQ29892	10394	1
genQ29893	10394	1
genQ29894	10395	1
genQ29895	10395	1
genQ29896	10395	1
genQ29897	10396	1
genQ29898	10396	1
genQ29899	10396	1
genQ29900	10397	1
genQ29901	10397	1
genQ29902	10397	1
genQ29903	10398	1
genQ29904	10398	1
genQ29905	10398	1
genQ29906	10399	1
genQ29907	10399	1
genQ29908	10400	1
genQ29909	10400	1
genQ29910	10400	1
genQ29911	10401	1
genQ29912	10401	1
genQ29913	10401	1
genQ29914	10402	1
genQ29915	10402	1
genQ29916	10403	1
genQ29917	10403	1
genQ29918	10403	1
genQ29919	10404	1
genQ29920	10404	1
genQ29921	10404	1
genQ29922	10405	1
genQ29923	10405	1
genQ29924	10405	1
genQ29925	10406	1
genQ29926	10406	1
genQ29927	10406	1
genQ29928	10407	1
genQ29929	10407	1
genQ29930	10407	1
genQ29931	10408	1
genQ29932	10408	1
genQ29933	10408	1
genQ29934	10409	1
genQ29935	10409	1
genQ29936	10409	1
genQ29937	10410	1
genQ29938	10410	1
genQ29939	10410	1
genQ29940	10411	1
genQ29941	10411	1
genQ29942	10411	1
genQ29943	10412	1
genQ29944	10412	1
genQ29945	10412	1
genQ29946	10413	1
genQ29947	10413	1
genQ29948	10414	1
genQ29949	10414	1
genQ29950	10414	1
genQ29951	10415	1
genQ29952	10415	1
genQ29953	10415	1
genQ29954	10416	1
genQ29955	10416	1
genQ29956	10416	1
genQ29957	10417	1
genQ29958	10417	1
genQ29959	10417	1
genQ29960	10418	1
genQ29961	10418	1
genQ29962	10418	1
genQ29963	10419	1
genQ29964	10419	1
genQ29965	10419	1
genQ29966	10420	1
genQ29967	10420	1
genQ29968	10420	1
genQ29969	10421	1
genQ29970	10421	1
genQ29971	10421	1
genQ29972	10422	1
genQ29973	10422	1
genQ29974	10422	1
genQ29975	10423	1
genQ29976	10423	1
genQ29977	10423	1
genQ29978	10424	1
genQ29979	10424	1
genQ29980	10424	1
genQ29981	10425	1
genQ29982	10425	1
genQ29983	10425	1
genQ29984	10426	1
genQ29985	10426	1
genQ29986	10426	1
genQ29987	10427	1
genQ29988	10427	1
genQ29989	10427	1
genQ29990	10428	1
genQ29991	10428	1
genQ29992	10428	1
genQ29993	10429	1
genQ29994	10429	1
genQ29995	10429	1
genQ29996	10430	1
genQ29997	10430	1
genQ29998	10430	1
genQ29999	10431	1
genQ30000	10431	1
genQ30001	10432	1
genQ30002	10432	1
genQ30003	10432	1
genQ30004	10433	1
genQ30005	10433	1
genQ30006	10433	1
genQ30007	10434	1
genQ30008	10435	1
genQ30009	10435	1
genQ30010	10436	1
genQ30011	10436	1
genQ30012	10436	1
genQ30013	10437	1
genQ30014	10437	1
genQ30015	10437	1
genQ30016	10438	1
genQ30017	10438	1
genQ30018	10438	1
genQ30019	10439	1
genQ30020	10439	1
genQ30021	10439	1
genQ30022	10440	1
genQ30023	10440	1
genQ30024	10440	1
genQ30025	10441	1
genQ30026	10441	1
genQ30027	10441	1
genQ30028	10442	1
genQ30029	10442	1
genQ30030	10442	1
genQ30031	10443	1
genQ30032	10443	1
genQ30033	10444	1
genQ30034	10444	1
genQ30035	10444	1
genQ30036	10445	1
genQ30037	10445	1
genQ30038	10445	1
genQ30039	10446	1
genQ30040	10446	1
genQ30041	10446	1
genQ30042	10447	1
genQ30043	10447	1
genQ30044	10447	1
genQ30045	10448	1
genQ30046	10448	1
genQ30047	10448	1
genQ30048	10449	1
genQ30049	10449	1
genQ30050	10449	1
genQ30051	10450	1
genQ30052	10450	1
genQ30053	10450	1
genQ30054	10451	1
genQ30055	10451	1
genQ30056	10451	1
genQ30057	10452	1
genQ30058	10452	1
genQ30059	10452	1
genQ30060	10453	1
genQ30061	10453	1
genQ30062	10453	1
genQ30063	10454	1
genQ30064	10454	1
genQ30065	10454	1
genQ30066	10455	1
genQ30067	10455	1
genQ30068	10455	1
genQ30069	10456	1
genQ30070	10456	1
genQ30071	10456	1
genQ30072	10457	1
genQ30073	10457	1
genQ30074	10457	1
genQ30075	10458	1
genQ30076	10458	1
genQ30077	10458	1
genQ30078	10459	1
genQ30079	10459	1
genQ30080	10459	1
genQ30081	10460	1
genQ30082	10460	1
genQ30083	10460	1
genQ30084	10461	1
genQ30085	10461	1
genQ30086	10461	1
genQ30087	10462	1
genQ30088	10462	1
genQ30089	10463	1
genQ30090	10463	1
genQ30091	10463	1
genQ30092	10464	1
genQ30093	10464	1
genQ30094	10464	1
genQ30095	10465	1
genQ30096	10465	1
genQ30097	10465	1
genQ30098	10466	1
genQ30099	10466	1
genQ30100	10466	1
genQ30101	10467	1
genQ30102	10467	1
genQ30103	10467	1
genQ30104	10468	1
genQ30105	10468	1
genQ30106	10468	1
genQ30107	10469	1
genQ30108	10469	1
genQ30109	10469	1
genQ30110	10470	1
genQ30111	10470	1
genQ30112	10470	1
genQ30113	10471	1
genQ30114	10471	1
genQ30115	10471	1
genQ30116	10472	1
genQ30117	10472	1
genQ30118	10472	1
genQ30119	10473	1
genQ30120	10473	1
genQ30121	10473	1
genQ30122	10474	1
genQ30123	10474	1
genQ30124	10474	1
genQ30125	10475	1
genQ30126	10475	1
genQ30127	10475	1
genQ30128	10476	1
genQ30129	10476	1
genQ30130	10477	1
genQ30131	10477	1
genQ30132	10477	1
genQ30133	10478	1
genQ30134	10478	1
genQ30135	10478	1
genQ30136	10479	1
genQ30137	10479	1
genQ30138	10480	1
genQ30139	10480	1
genQ30140	10480	1
genQ30141	10481	1
genQ30142	10481	1
genQ30143	10481	1
genQ30144	10482	1
genQ30145	10482	1
genQ30146	10482	1
genQ30147	10483	1
genQ30148	10483	1
genQ30149	10483	1
genQ30150	10484	1
genQ30151	10484	1
genQ30152	10484	1
genQ30153	10485	1
genQ30154	10485	1
genQ30155	10485	1
genQ30156	10486	1
genQ30157	10486	1
genQ30158	10486	1
genQ30159	10487	1
genQ30160	10487	1
genQ30161	10487	1
genQ30162	10488	1
genQ30163	10488	1
genQ30164	10488	1
genQ30165	10489	1
genQ30166	10489	1
genQ30167	10489	1
genQ30168	10490	1
genQ30169	10490	1
genQ30170	10490	1
genQ30171	10491	1
genQ30172	10491	1
genQ30173	10492	1
genQ30174	10492	1
genQ30175	10492	1
genQ30176	10493	1
genQ30177	10493	1
genQ30178	10493	1
genQ30179	10494	1
genQ30180	10494	1
genQ30181	10494	1
genQ30182	10495	1
genQ30183	10495	1
genQ30184	10495	1
genQ30185	10496	1
genQ30186	10496	1
genQ30187	10496	1
genQ30188	10497	1
genQ30189	10497	1
genQ30190	10497	1
genQ30191	10498	1
genQ30192	10498	1
genQ30193	10499	1
genQ30194	10499	1
genQ30195	10500	1
genQ30196	10500	1
genQ30197	10500	1
genQ30198	10501	1
genQ30199	10501	1
genQ30200	10501	1
genQ30201	10502	1
genQ30202	10502	1
genQ30203	10502	1
genQ30204	10503	1
genQ30205	10503	1
genQ30206	10503	1
genQ30207	10504	1
genQ30208	10504	1
genQ30209	10504	1
genQ30210	10505	1
genQ30211	10505	1
genQ30212	10505	1
genQ30213	10506	1
genQ30214	10506	1
genQ30215	10506	1
genQ30216	10507	1
genQ30217	10507	1
genQ30218	10508	1
genQ30219	10508	1
genQ30220	10508	1
genQ30221	10509	1
genQ30222	10509	1
genQ30223	10509	1
genQ30224	10510	1
genQ30225	10510	1
genQ30226	10510	1
genQ30227	10511	1
genQ30228	10511	1
genQ30229	10511	1
genQ30230	10512	1
genQ30231	10512	1
genQ30232	10512	1
genQ30233	10513	1
genQ30234	10513	1
genQ30235	10513	1
genQ30236	10514	1
genQ30237	10514	1
genQ30238	10514	1
genQ30239	10515	1
genQ30240	10515	1
genQ30241	10515	1
genQ30242	10516	1
genQ30243	10516	1
genQ30244	10516	1
genQ30245	10517	1
genQ30246	10517	1
genQ30247	10517	1
genQ30248	10518	1
genQ30249	10518	1
genQ30250	10518	1
genQ30251	10519	1
genQ30252	10519	1
genQ30253	10519	1
genQ30254	10520	1
genQ30255	10520	1
genQ30256	10520	1
genQ30257	10521	1
genQ30258	10521	1
genQ30259	10521	1
genQ30260	10522	1
genQ30261	10522	1
genQ30262	10522	1
genQ30263	10523	1
genQ30264	10523	1
genQ30265	10523	1
genQ30266	10524	1
genQ30267	10524	1
genQ30268	10524	1
genQ30269	10525	1
genQ30270	10525	1
genQ30271	10525	1
genQ30272	10526	1
genQ30273	10526	1
genQ30274	10526	1
genQ30275	10527	1
genQ30276	10527	1
genQ30277	10527	1
genQ30278	10528	1
genQ30279	10528	1
genQ30280	10528	1
genQ30281	10529	1
genQ30282	10529	1
genQ30283	10529	1
genQ30284	10530	1
genQ30285	10530	1
genQ30286	10530	1
genQ30287	10531	1
genQ30288	10531	1
genQ30289	10531	1
genQ30290	10532	1
genQ30291	10532	1
genQ30292	10532	1
genQ30293	10533	1
genQ30294	10533	1
genQ30295	10533	1
genQ30296	10534	1
genQ30297	10534	1
genQ30298	10534	1
genQ30299	10535	1
genQ30300	10535	1
genQ30301	10535	1
genQ30302	10536	1
genQ30303	10536	1
genQ30304	10536	1
genQ30305	10537	1
genQ30306	10537	1
genQ30307	10538	1
genQ30308	10538	1
genQ30309	10538	1
genQ30310	10539	1
genQ30311	10539	1
genQ30312	10539	1
genQ30313	10540	1
genQ30314	10540	1
genQ30315	10540	1
genQ30316	10541	1
genQ30317	10541	1
genQ30318	10541	1
genQ30319	10542	1
genQ30320	10542	1
genQ30321	10542	1
genQ30322	10543	1
genQ30323	10543	1
genQ30324	10543	1
genQ30325	10544	1
genQ30326	10544	1
genQ30327	10544	1
genQ30328	10545	1
genQ30329	10545	1
genQ30330	10546	1
genQ30331	10546	1
genQ30332	10546	1
genQ30333	10547	1
genQ30334	10547	1
genQ30335	10547	1
genQ30336	10548	1
genQ30337	10548	1
genQ30338	10548	1
genQ30339	10549	1
genQ30340	10549	1
genQ30341	10549	1
genQ30342	10550	1
genQ30343	10550	1
genQ30344	10550	1
genQ30345	10551	1
genQ30346	10551	1
genQ30347	10551	1
genQ30348	10552	1
genQ30349	10552	1
genQ30350	10552	1
genQ30351	10553	1
genQ30352	10553	1
genQ30353	10553	1
genQ30354	10554	1
genQ30355	10554	1
genQ30356	10554	1
genQ30357	10555	1
genQ30358	10555	1
genQ30359	10555	1
genQ30360	10556	1
genQ30361	10556	1
genQ30362	10556	1
genQ30363	10557	1
genQ30364	10557	1
genQ30365	10557	1
genQ30366	10558	1
genQ30367	10558	1
genQ30368	10558	1
genQ30369	10559	1
genQ30370	10559	1
genQ30371	10559	1
genQ30372	10560	1
genQ30373	10560	1
genQ30374	10560	1
genQ30375	10561	1
genQ30376	10561	1
genQ30377	10561	1
genQ30378	10562	1
genQ30379	10562	1
genQ30380	10563	1
genQ30381	10563	1
genQ30382	10563	1
genQ30383	10564	1
genQ30384	10564	1
genQ30385	10564	1
genQ30386	10565	1
genQ30387	10565	1
genQ30388	10565	1
genQ30389	10566	1
genQ30390	10566	1
genQ30391	10566	1
genQ30392	10567	1
genQ30393	10567	1
genQ30394	10567	1
genQ30395	10568	1
genQ30396	10568	1
genQ30397	10568	1
genQ30398	10569	1
genQ30399	10569	1
genQ30400	10569	1
genQ30401	10570	1
genQ30402	10570	1
genQ30403	10570	1
genQ30404	10571	1
genQ30405	10571	1
genQ30406	10571	1
genQ30407	10572	1
genQ30408	10572	1
genQ30409	10572	1
genQ30410	10573	1
genQ30411	10573	1
genQ30412	10573	1
genQ30413	10574	1
genQ30414	10574	1
genQ30415	10574	1
genQ30416	10575	1
genQ30417	10575	1
genQ30418	10575	1
genQ30419	10576	1
genQ30420	10576	1
genQ30421	10576	1
genQ30422	10577	1
genQ30423	10577	1
genQ30424	10578	1
genQ30425	10578	1
genQ30426	10578	1
genQ30427	10579	1
genQ30428	10579	1
genQ30429	10579	1
genQ30430	10580	1
genQ30431	10580	1
genQ30432	10580	1
genQ30433	10581	1
genQ30434	10581	1
genQ30435	10581	1
genQ30436	10582	1
genQ30437	10582	1
genQ30438	10582	1
genQ30439	10583	1
genQ30440	10583	1
genQ30441	10583	1
genQ30442	10584	1
genQ30443	10584	1
genQ30444	10584	1
genQ30445	10585	1
genQ30446	10585	1
genQ30447	10585	1
genQ30448	10586	1
genQ30449	10586	1
genQ30450	10586	1
genQ30451	10587	1
genQ30452	10587	1
genQ30453	10587	1
genQ30454	10588	1
genQ30455	10588	1
genQ30456	10588	1
genQ30457	10589	1
genQ30458	10589	1
genQ30459	10589	1
genQ30460	10590	1
genQ30461	10590	1
genQ30462	10590	1
genQ30463	10591	1
genQ30464	10591	1
genQ30465	10591	1
genQ30466	10592	1
genQ30467	10592	1
genQ30468	10592	1
genQ30469	10593	1
genQ30470	10593	1
genQ30471	10593	1
genQ30472	10594	1
genQ30473	10594	1
genQ30474	10594	1
genQ30475	10595	1
genQ30476	10595	1
genQ30477	10595	1
genQ30478	10596	1
genQ30479	10596	1
genQ30480	10597	1
genQ30481	10597	1
genQ30482	10598	1
genQ30483	10598	1
genQ30484	10598	1
genQ30485	10599	1
genQ30486	10599	1
genQ30487	10600	1
genQ30488	10600	1
genQ30489	10600	1
genQ30490	10601	1
genQ30491	10601	1
genQ30492	10601	1
genQ30493	10602	1
genQ30494	10602	1
genQ30495	10602	1
genQ30496	10603	1
genQ30497	10603	1
genQ30498	10603	1
genQ30499	10604	1
genQ30500	10604	1
genQ30501	10604	1
genQ30502	10605	1
genQ30503	10605	1
genQ30504	10605	1
genQ30505	10606	1
genQ30506	10606	1
genQ30507	10606	1
genQ30508	10607	1
genQ30509	10607	1
genQ30510	10608	1
genQ30511	10608	1
genQ30512	10608	1
genQ30513	10609	1
genQ30514	10609	1
genQ30515	10609	1
genQ30516	10610	1
genQ30517	10610	1
genQ30518	10610	1
genQ30519	10611	1
genQ30520	10611	1
genQ30521	10611	1
genQ30522	10612	1
genQ30523	10612	1
genQ30524	10612	1
genQ30525	10613	1
genQ30526	10613	1
genQ30527	10613	1
genQ30528	10614	1
genQ30529	10614	1
genQ30530	10614	1
genQ30531	10615	1
genQ30532	10615	1
genQ30533	10615	1
genQ30534	10616	1
genQ30535	10616	1
genQ30536	10616	1
genQ30537	10617	1
genQ30538	10617	1
genQ30539	10617	1
genQ30540	10618	1
genQ30541	10618	1
genQ30542	10618	1
genQ30543	10619	1
genQ30544	10619	1
genQ30545	10619	1
genQ30546	10620	1
genQ30547	10620	1
genQ30548	10620	1
genQ30549	10621	1
genQ30550	10621	1
genQ30551	10621	1
genQ30552	10622	1
genQ30553	10622	1
genQ30554	10622	1
genQ30555	10623	1
genQ30556	10623	1
genQ30557	10623	1
genQ30558	10624	1
genQ30559	10624	1
genQ30560	10624	1
genQ30561	10625	1
genQ30562	10625	1
genQ30563	10625	1
genQ30564	10626	1
genQ30565	10626	1
genQ30566	10626	1
genQ30567	10627	1
genQ30568	10627	1
genQ30569	10627	1
genQ30570	10628	1
genQ30571	10628	1
genQ30572	10629	1
genQ30573	10629	1
genQ30574	10629	1
genQ30575	10630	1
genQ30576	10630	1
genQ30577	10630	1
genQ30578	10631	1
genQ30579	10631	1
genQ30580	10631	1
genQ30581	10632	1
genQ30582	10632	1
genQ30583	10633	1
genQ30584	10633	1
genQ30585	10633	1
genQ30586	10634	1
genQ30587	10634	1
genQ30588	10634	1
genQ30589	10635	1
genQ30590	10636	1
genQ30591	10636	1
genQ30592	10636	1
genQ30593	10637	1
genQ30594	10637	1
genQ30595	10637	1
genQ30596	10638	1
genQ30597	10638	1
genQ30598	10639	1
genQ30599	10639	1
genQ30600	10639	1
genQ30601	10640	1
genQ30602	10640	1
genQ30603	10640	1
genQ30604	10641	1
genQ30605	10641	1
genQ30606	10641	1
genQ30607	10642	1
genQ30608	10642	1
genQ30609	10642	1
genQ30610	10643	1
genQ30611	10643	1
genQ30612	10643	1
genQ30613	10644	1
genQ30614	10644	1
genQ30615	10644	1
genQ30616	10645	1
genQ30617	10645	1
genQ30618	10645	1
genQ30619	10646	1
genQ30620	10646	1
genQ30621	10646	1
genQ30622	10647	1
genQ30623	10647	1
genQ30624	10647	1
genQ30625	10648	1
genQ30626	10648	1
genQ30627	10648	1
genQ30628	10649	1
genQ30629	10649	1
genQ30630	10650	1
genQ30631	10650	1
genQ30632	10650	1
genQ30633	10651	1
genQ30634	10651	1
genQ30635	10651	1
genQ30636	10652	1
genQ30637	10652	1
genQ30638	10652	1
genQ30639	10653	1
genQ30640	10653	1
genQ30641	10653	1
genQ30642	10654	1
genQ30643	10654	1
genQ30644	10654	1
genQ30645	10655	1
genQ30646	10655	1
genQ30647	10655	1
genQ30648	10656	1
genQ30649	10656	1
genQ30650	10656	1
genQ30651	10657	1
genQ30652	10657	1
genQ30653	10657	1
genQ30654	10658	1
genQ30655	10658	1
genQ30656	10658	1
genQ30657	10659	1
genQ30658	10659	1
genQ30659	10659	1
genQ30660	10660	1
genQ30661	10660	1
genQ30662	10661	1
genQ30663	10661	1
genQ30664	10661	1
genQ30665	10662	1
genQ30666	10662	1
genQ30667	10662	1
genQ30668	10663	1
genQ30669	10663	1
genQ30670	10663	1
genQ30671	10664	1
genQ30672	10664	1
genQ30673	10664	1
genQ30674	10665	1
genQ30675	10666	1
genQ30676	10666	1
genQ30677	10666	1
genQ30678	10667	1
genQ30679	10667	1
genQ30680	10667	1
genQ30681	10668	1
genQ30682	10669	1
genQ30683	10669	1
genQ30684	10669	1
genQ30685	10670	1
genQ30686	10670	1
genQ30687	10670	1
genQ30688	10671	1
genQ30689	10671	1
genQ30690	10672	1
genQ30691	10672	1
genQ30692	10673	1
genQ30693	10673	1
genQ30694	10673	1
genQ30695	10674	1
genQ30696	10674	1
genQ30697	10674	1
genQ30698	10675	1
genQ30699	10675	1
genQ30700	10675	1
genQ30701	10676	1
genQ30702	10676	1
genQ30703	10676	1
genQ30704	10677	1
genQ30705	10677	1
genQ30706	10677	1
genQ30707	10678	1
genQ30708	10678	1
genQ30709	10678	1
genQ30710	10679	1
genQ30711	10679	1
genQ30712	10679	1
genQ30713	10680	1
genQ30714	10680	1
genQ30715	10680	1
genQ30716	10681	1
genQ30717	10681	1
genQ30718	10681	1
genQ30719	10682	1
genQ30720	10682	1
genQ30721	10682	1
genQ30722	10683	1
genQ30723	10683	1
genQ30724	10683	1
genQ30725	10684	1
genQ30726	10684	1
genQ30727	10684	1
genQ30728	10685	1
genQ30729	10685	1
genQ30730	10685	1
genQ30731	10686	1
genQ30732	10686	1
genQ30733	10686	1
genQ30734	10687	1
genQ30735	10687	1
genQ30736	10687	1
genQ30737	10688	1
genQ30738	10688	1
genQ30739	10688	1
genQ30740	10689	1
genQ30741	10689	1
genQ30742	10689	1
genQ30743	10690	1
genQ30744	10690	1
genQ30745	10690	1
genQ30746	10691	1
genQ30747	10691	1
genQ30748	10691	1
genQ30749	10692	1
genQ30750	10692	1
genQ30751	10692	1
genQ30752	10693	1
genQ30753	10693	1
genQ30754	10693	1
genQ30755	10694	1
genQ30756	10694	1
genQ30757	10694	1
genQ30758	10695	1
genQ30759	10695	1
genQ30760	10695	1
genQ30761	10696	1
genQ30762	10696	1
genQ30763	10696	1
genQ30764	10697	1
genQ30765	10697	1
genQ30766	10697	1
genQ30767	10698	1
genQ30768	10698	1
genQ30769	10698	1
genQ30770	10699	1
genQ30771	10699	1
genQ30772	10699	1
genQ30773	10700	1
genQ30774	10700	1
genQ30775	10700	1
genQ30776	10701	1
genQ30777	10701	1
genQ30778	10701	1
genQ30779	10702	1
genQ30780	10702	1
genQ30781	10702	1
genQ30782	10703	1
genQ30783	10703	1
genQ30784	10703	1
genQ30785	10704	1
genQ30786	10704	1
genQ30787	10704	1
genQ30788	10705	1
genQ30789	10705	1
genQ30790	10705	1
genQ30791	10706	1
genQ30792	10706	1
genQ30793	10706	1
genQ30794	10707	1
genQ30795	10707	1
genQ30796	10708	1
genQ30797	10708	1
genQ30798	10708	1
genQ30799	10709	1
genQ30800	10709	1
genQ30801	10709	1
genQ30802	10710	1
genQ30803	10710	1
genQ30804	10710	1
genQ30805	10711	1
genQ30806	10711	1
genQ30807	10711	1
genQ30808	10712	1
genQ30809	10712	1
genQ30810	10712	1
genQ30811	10713	1
genQ30812	10713	1
genQ30813	10713	1
genQ30814	10714	1
genQ30815	10714	1
genQ30816	10715	1
genQ30817	10715	1
genQ30818	10715	1
genQ30819	10716	1
genQ30820	10716	1
genQ30821	10717	1
genQ30822	10717	1
genQ30823	10717	1
genQ30824	10718	1
genQ30825	10718	1
genQ30826	10718	1
genQ30827	10719	1
genQ30828	10719	1
genQ30829	10719	1
genQ30830	10720	1
genQ30831	10720	1
genQ30832	10720	1
genQ30833	10721	1
genQ30834	10721	1
genQ30835	10721	1
genQ30836	10722	1
genQ30837	10722	1
genQ30838	10722	1
genQ30839	10723	1
genQ30840	10723	1
genQ30841	10723	1
genQ30842	10724	1
genQ30843	10724	1
genQ30844	10724	1
genQ30845	10725	1
genQ30846	10725	1
genQ30847	10725	1
genQ30848	10726	1
genQ30849	10726	1
genQ30850	10726	1
genQ30851	10727	1
genQ30852	10727	1
genQ30853	10727	1
genQ30854	10728	1
genQ30855	10728	1
genQ30856	10728	1
genQ30857	10729	1
genQ30858	10729	1
genQ30859	10729	1
genQ30860	10730	1
